major_special_id,major_code,major_name,school_tier,school_tier_name,sample_school_id,sample_school_name,sample_school_rank,sample_school_province,offer_count_in_tier,evaluation_label,directions,confidence,tier_interpretation,sample_basis
660,480202,包装策划与设计,3,普通应用/职业供给高校,12507,安徽新闻出版职业技术学院,,安徽,2,弱相关,artificial_intelligence;digital_economy,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;digital_economy。,远程 edu_school_major + 三层院校表
660,480202,包装策划与设计,3,普通应用/职业供给高校,12486,重庆商务职业学院,,重庆,2,弱相关,artificial_intelligence;digital_economy,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;digital_economy。,远程 edu_school_major + 三层院校表
667,480301,数字印刷技术,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
667,480301,数字印刷技术,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
667,480301,数字印刷技术,3,普通应用/职业供给高校,12507,安徽新闻出版职业技术学院,,安徽,1,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
666,480302,印刷媒体技术,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
666,480302,印刷媒体技术,2,区域重点/特色优势高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
666,480302,印刷媒体技术,3,普通应用/职业供给高校,11447,兰州石化职业技术大学,882,甘肃,3,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
666,480302,印刷媒体技术,3,普通应用/职业供给高校,12564,江西传媒职业学院,,江西,3,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
666,480302,印刷媒体技术,3,普通应用/职业供给高校,12486,重庆商务职业学院,,重庆,3,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
9169,480303,印刷数字图文技术,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
9169,480303,印刷数字图文技术,2,区域重点/特色优势高校,12112,义乌工商职业技术学院,,浙江,1,弱相关,digital_economy;artificial_intelligence,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
9169,480303,印刷数字图文技术,3,普通应用/职业供给高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
664,480304,印刷设备应用技术,1,头部/强研究型高校,,,,,0,弱相关,artificial_intelligence;digital_economy;advanced_manufacturing;green_low_carbon,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为artificial_intelligence;digital_economy;advanced_manufacturing;green_low_carbon。,该层级未找到开设样本，按专业属性估算
664,480304,印刷设备应用技术,2,区域重点/特色优势高校,,,,,0,弱相关,artificial_intelligence;digital_economy;advanced_manufacturing;green_low_carbon,low,区域重点/特色优势高校中未找到开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为artificial_intelligence;digital_economy;advanced_manufacturing;green_low_carbon。,该层级未找到开设样本，按专业属性估算
664,480304,印刷设备应用技术,3,普通应用/职业供给高校,,,,,0,弱相关,artificial_intelligence;digital_economy;advanced_manufacturing;green_low_carbon,low,普通应用/职业供给高校中未找到开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为artificial_intelligence;digital_economy;advanced_manufacturing;green_low_carbon。,该层级未找到开设样本，按专业属性估算
668,480401,现代纺织技术,1,头部/强研究型高校,,,,,0,弱相关,digital_economy;artificial_intelligence,low,头部/强研究型高校中未找到开设样本；可作为新质生产力基础学科或平台型支撑，方向为digital_economy;artificial_intelligence。,该层级未找到开设样本，按专业属性估算
668,480401,现代纺织技术,2,区域重点/特色优势高校,12029,山东科技职业学院,,山东,1,弱相关,digital_economy;artificial_intelligence,low,区域重点/特色优势高校中有开设样本；适合解释为产业应用支撑或交叉赋能专业，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
668,480401,现代纺织技术,3,普通应用/职业供给高校,11468,安徽职业技术大学,998,安徽,10,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
668,480401,现代纺织技术,3,普通应用/职业供给高校,11493,嘉兴职业技术学院,,浙江,10,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
668,480401,现代纺织技术,3,普通应用/职业供给高校,12034,安徽矿业职业技术学院,,安徽,10,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
668,480401,现代纺织技术,3,普通应用/职业供给高校,11798,江阴职业技术学院,,江苏,10,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
668,480401,现代纺织技术,3,普通应用/职业供给高校,11909,沙洲职业工学院,,江苏,10,弱相关,digital_economy;artificial_intelligence,low,普通应用/职业供给高校中有开设样本；可作为新技术应用、设备运维或产业服务支撑，方向为digital_economy;artificial_intelligence。,远程 edu_school_major + 三层院校表
677,480402,服装设计与工艺,1,头部/强研究型高校,,,,,0,否,,low,头部/强研究型高校中未找到开设样本；当前规则未把该专业作为新质生产力核心或直接支撑。,该层级未找到开设样本，按专业属性估算
677,480402,服装设计与工艺,2,区域重点/特色优势高校,11453,威海职业学院,,山东,1,否,,low,区域重点/特色优势高校中有开设样本；当前更像传统专业供给，需结合具体学校特色复核。,远程 edu_school_major + 三层院校表
677,480402,服装设计与工艺,3,普通应用/职业供给高校,11434,扬州职业技术大学,860,江苏,12,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
677,480402,服装设计与工艺,3,普通应用/职业供给高校,12378,杭州职业技术大学,863,浙江,12,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
677,480402,服装设计与工艺,3,普通应用/职业供给高校,11468,安徽职业技术大学,998,安徽,12,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
677,480402,服装设计与工艺,3,普通应用/职业供给高校,11893,六安职业技术学院,,安徽,12,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
677,480402,服装设计与工艺,3,普通应用/职业供给高校,12034,安徽矿业职业技术学院,,安徽,12,否,,low,普通应用/职业供给高校中有开设样本；当前不建议直接标为新质生产力专业。,远程 edu_school_major + 三层院校表
